LAMMPS data file generated via init_lammps.jl
 
2600 atoms
1 atom types

-5.0 5.0 xlo xhi
-5.0 5.0 ylo yhi
-15.0 15.0 zlo zhi

Masses

1 100

Atoms

1 1 1 0.0 0.43726721051258366 2.4019031622219327 -6.78101804747023 0 0 0
2 1 1 0.0 1.0661816907443438 -4.344670047888261 5.686142113193505 0 0 0
3 1 1 0.0 -3.3089167240214556 4.419224986444725 2.918003872384677 0 0 0
4 1 1 0.0 0.46469192233250745 -0.12508562438627457 -13.022784858621492 0 0 0
5 1 1 0.0 3.1128400698106233 4.034751283161647 10.426419443309484 0 0 0
6 1 1 0.0 -4.790691584320703 1.9374130042515514 13.318428936139039 0 0 0
7 1 1 0.0 -1.2133764749477205 3.294687334276258 -4.758390790881711 0 0 0
8 1 1 0.0 2.864232741983031 -1.3618120997838168 -14.479066168843335 0 0 0
9 1 1 0.0 -3.443978490602 4.138809378183915 -9.752736387450355 0 0 0
10 1 1 0.0 4.600746286418714 4.958793731153026 11.694407532367535 0 0 0
11 1 1 0.0 -3.1414836571048754 4.293792681138903 4.400792656610964 0 0 0
12 1 1 0.0 -4.642983129074752 3.8038962830132803 -8.843862517856262 0 0 0
13 1 1 0.0 4.855744812661197 -2.584150572598276 7.400051750194272 0 0 0
14 1 1 0.0 -4.515769893735742 -3.1621789995915295 11.486454873506261 0 0 0
15 1 1 0.0 1.961142479365499 -3.343172148560407 10.284049101367625 0 0 0
16 1 1 0.0 -4.916141615065516 -2.2319435011222577 -2.3750543152656505 0 0 0
17 1 1 0.0 2.262477740264215 2.804938749616288 -11.011702787953645 0 0 0
18 1 1 0.0 0.2091910212196968 3.4930299373340024 8.99631740004115 0 0 0
19 1 1 0.0 -4.948253420028332 -0.8054693240607236 -4.831535780169645 0 0 0
20 1 1 0.0 -0.3865924489308892 -3.65647197293965 -4.497011614102231 0 0 0
21 1 1 0.0 -4.2899627392437285 4.933266031929989 -13.847701888500161 0 0 0
22 1 1 0.0 -1.7689110550194687 0.3540387469957569 -9.663400643067536 0 0 0
23 1 1 0.0 4.601791307881031 -3.692639513948539 -10.971328280367727 0 0 0
24 1 1 0.0 -3.942165411133456 0.5184812068695148 14.960452419809695 0 0 0
25 1 1 0.0 2.181098860595858 0.21877982615860425 -3.748199243984418 0 0 0
26 1 1 0.0 -3.5484842317017096 2.6416895461858587 14.277611928704562 0 0 0
27 1 1 0.0 0.9151935080580493 0.8434085016104564 -9.287694035953184 0 0 0
28 1 1 0.0 2.000903826410891 -3.6271659301566928 -11.342139436317442 0 0 0
29 1 1 0.0 0.01992288446911683 0.5955458404012726 -14.951303545242727 0 0 0
30 1 1 0.0 -4.856698630419906 0.35635463500418574 -4.192227717062817 0 0 0
31 1 1 0.0 0.6048507442551259 -2.274594958821745 -6.572833401426951 0 0 0
32 1 1 0.0 -0.1074133382883824 -2.9754062485429578 -14.224847492645674 0 0 0
33 1 1 0.0 0.22998172486306245 4.507800773165256 -6.917444027275026 0 0 0
34 1 1 0.0 -1.3948226355362303 0.3001392006235566 14.23240168251099 0 0 0
35 1 1 0.0 -2.306023328865967 -4.016802799621981 8.797872504637535 0 0 0
36 1 1 0.0 0.6050946205753505 3.352183262863619 5.386971575723333 0 0 0
37 1 1 0.0 -4.13235830517684 0.2980851192660978 12.714543953117193 0 0 0
38 1 1 0.0 3.309853243744403 -1.5396081409093654 5.617433310784396 0 0 0
39 1 1 0.0 -3.6877898973410295 3.558999114403143 -6.87004862062 0 0 0
40 1 1 0.0 -1.0188363967465142 -2.5427105666048178 2.305154561984722 0 0 0
41 1 1 0.0 0.44909144650354005 2.8904282814180586 -7.52249473013028 0 0 0
42 1 1 0.0 1.8228825309279761 -4.78749178727756 13.325881876774915 0 0 0
43 1 1 0.0 2.8074115181157167 -0.20690293312393138 4.158706803724218 0 0 0
44 1 1 0.0 1.4843405858111103 1.3028706526351925 3.4651157054817325 0 0 0
45 1 1 0.0 -2.7602412939058008 -1.9862455220591446 2.801159781719175 0 0 0
46 1 1 0.0 0.8943024940748074 -4.6671921217074015 -3.579409042897346 0 0 0
47 1 1 0.0 -4.435610302120223 -3.965576551842873 9.028494697009961 0 0 0
48 1 1 0.0 0.27062930423197074 -4.302464483646742 11.41026271700325 0 0 0
49 1 1 0.0 -3.27678408130476 -2.493661999969947 4.156742560680854 0 0 0
50 1 1 0.0 4.255689779500091 2.837187945227136 -13.252790441658153 0 0 0
51 1 1 0.0 -0.3901891669523234 -2.5336015873538043 4.689100157437814 0 0 0
52 1 1 0.0 -0.6959157356112939 -0.9988275979629861 13.840043319532402 0 0 0
53 1 1 0.0 1.1380961707906856 -2.0411316276267133 -14.203934985207912 0 0 0
54 1 1 0.0 -1.947619597304533 4.521740325088171 2.5864389869968534 0 0 0
55 1 1 0.0 2.7419662510647385 -0.7479497958493191 -8.70159399010278 0 0 0
56 1 1 0.0 4.141566472585405 -4.083591681064151 -1.7678615812492495 0 0 0
57 1 1 0.0 1.1664701721680482 1.4415974217485399 4.315778900591404 0 0 0
58 1 1 0.0 -0.8862708981150629 3.4112870006256166 5.1383197901792705 0 0 0
59 1 1 0.0 -1.3469027017967594 3.139842099662509 -8.622707641271589 0 0 0
60 1 1 0.0 1.2246685048778305 2.0331362489393463 -7.593503961518353 0 0 0
61 1 1 0.0 2.6669499355453468 -2.629582600929461 -12.545910274518866 0 0 0
62 1 1 0.0 3.567324515515743 2.387597190346753 -14.4856126307408 0 0 0
63 1 1 0.0 4.295631982182515 0.4770183403556594 -4.354522476517591 0 0 0
64 1 1 0.0 0.918606220112741 -2.253005022233967 0.4218442162808618 0 0 0
65 1 1 0.0 2.264969324157491 0.2431462607739583 -8.607525182354516 0 0 0
66 1 1 0.0 -0.12023917687550068 -2.3507670414742776 10.992975072420915 0 0 0
67 1 1 0.0 2.5499317428524293 1.2005773418326404 -0.6774285727674609 0 0 0
68 1 1 0.0 -0.4346298455490816 -0.228262993960473 -12.56169256743445 0 0 0
69 1 1 0.0 -4.8191339518314 -4.615591270798996 -0.7446619774549568 0 0 0
70 1 1 0.0 -2.2605727546630416 4.563634606750465 11.340171472017115 0 0 0
71 1 1 0.0 0.5916277051371166 0.09925183195065745 2.0861563010395727 0 0 0
72 1 1 0.0 -2.0235538940092335 -2.482842389711819 13.581371989487476 0 0 0
73 1 1 0.0 0.26622258370180507 -3.666090366530237 1.809642402081618 0 0 0
74 1 1 0.0 0.18604297414682947 2.71766469907811 2.6555694208618554 0 0 0
75 1 1 0.0 -3.8017808595703917 -1.4902045267989017 -2.3493184665244335 0 0 0
76 1 1 0.0 -1.151546768485674 3.9234207163172385 -8.752191585405809 0 0 0
77 1 1 0.0 1.352986786420038 2.8231120684457505 -11.51342570287249 0 0 0
78 1 1 0.0 -3.584685369457936 -4.187357694696006 -7.1449858696267405 0 0 0
79 1 1 0.0 -1.3767454556066827 4.054160432018151 -11.753648266479003 0 0 0
